family,day,month,year,species
Cyperaceae,13,4,1975,Machaerina gunnii
Cyperaceae,13,4,1975,Machaerina gunnii
Cyperaceae,31,10,1965,Machaerina juncea
Cyperaceae,7,2,1979,Machaerina juncea
Cyperaceae,13,1,1998,Machaerina juncea
Cyperaceae,10,6,1973,Machaerina nuda
Cyperaceae,19,4,1975,Machaerina nuda
Cyperaceae,1,1,1897,Machaerina rubiginosa
Cyperaceae,1,1,1897,Machaerina rubiginosa
Cyperaceae,6,4,1975,Machaerina rubiginosa
Cyperaceae,13,4,1975,Machaerina rubiginosa
Cyperaceae,13,4,1975,Machaerina teretifolia
Cyperaceae,13,4,1975,Machaerina teretifolia
Cyperaceae,13,4,1975,Machaerina teretifolia
Cyperaceae,17,9,1981,Machaerina teretifolia
Cyperaceae,19,8,1994,Machaerina teretifolia
Zamiaceae,3,10,2003,Macrozamia communis
Zamiaceae,3,10,2003,Macrozamia communis
Zamiaceae,3,10,2003,Macrozamia communis
Zamiaceae,3,10,2003,Macrozamia communis
Zamiaceae,3,10,2003,Macrozamia communis
Zamiaceae,3,10,2003,Macrozamia spiralis
Zamiaceae,3,10,2003,Macrozamia spiralis
Zamiaceae,3,10,2003,Macrozamia spiralis
Zamiaceae,3,10,2003,Macrozamia spiralis
Zamiaceae,3,10,2003,Macrozamia spiralis
Zamiaceae,3,10,2003,Macrozamia spiralis
Zamiaceae,3,10,2003,Macrozamia spiralis
Zamiaceae,3,10,2003,Macrozamia spiralis
Zamiaceae,3,10,2003,Macrozamia spiralis
Zamiaceae,3,10,2003,Macrozamia spiralis
Zamiaceae,3,10,2003,Macrozamia spiralis
Zamiaceae,25,2,2012,Macrozamia spiralis
Moraceae,,,1947,Malaisia scandens
Moraceae,4,11,1978,Malaisia scandens
Moraceae,16,7,1982,Malaisia scandens
Moraceae,6,10,1998,Malaisia scandens
Fabaceae,16,2,2002,Medicago lupulina
Fabaceae,16,2,2002,Medicago polymorpha
Myrtaceae,22,9,1986,Melaleuca armillaris
Myrtaceae,16,3,1992,Melaleuca armillaris
Myrtaceae,,7,1914,Melaleuca citrina
Myrtaceae,13,8,1914,Melaleuca citrina
Myrtaceae,13,8,1914,Melaleuca citrina
Myrtaceae,13,8,1914,Melaleuca citrina
Myrtaceae,4,11,1961,Melaleuca citrina
Myrtaceae,31,3,1971,Melaleuca citrina
Myrtaceae,25,11,2005,Melaleuca citrina
Myrtaceae,12,9,2006,Melaleuca citrina
Myrtaceae,14,3,2016,Melaleuca citrina
Myrtaceae,28,2,2017,Melaleuca citrina
Myrtaceae,1,1,1952,Melaleuca deanei
Myrtaceae,1,1,1952,Melaleuca deanei
Myrtaceae,1,2,1952,Melaleuca deanei
Myrtaceae,,5,1952,Melaleuca deanei
Myrtaceae,20,7,1952,Melaleuca deanei
Myrtaceae,1,1,1953,Melaleuca deanei
Myrtaceae,1,1,1953,Melaleuca deanei
Myrtaceae,22,1,1953,Melaleuca deanei
Myrtaceae,5,11,1953,Melaleuca deanei
Myrtaceae,5,11,1953,Melaleuca deanei
Myrtaceae,9,11,1953,Melaleuca deanei
Myrtaceae,15,12,1993,Melaleuca deanei
Myrtaceae,,11,1936,Melaleuca hypericifolia
Myrtaceae,7,1,1947,Melaleuca hypericifolia
Myrtaceae,12,12,1950,Melaleuca hypericifolia
Myrtaceae,21,10,1951,Melaleuca hypericifolia
Myrtaceae,14,12,1952,Melaleuca hypericifolia
Myrtaceae,2,12,1975,Melaleuca hypericifolia
Myrtaceae,2,12,1975,Melaleuca hypericifolia
Myrtaceae,2,12,1975,Melaleuca hypericifolia
Myrtaceae,21,1,2015,Melaleuca linariifolia
Myrtaceae,15,9,2017,Melaleuca linearifolia
Myrtaceae,15,9,2017,Melaleuca linearifolia
Myrtaceae,1,1,1921,Melaleuca linearis
Myrtaceae,29,10,1947,Melaleuca linearis
Myrtaceae,29,10,1947,Melaleuca linearis
Myrtaceae,29,10,1947,Melaleuca linearis
Myrtaceae,29,11,1947,Melaleuca linearis
Myrtaceae,,11,1950,Melaleuca linearis
Myrtaceae,5,9,1960,Melaleuca linearis
Myrtaceae,,3,1975,Melaleuca linearis
Myrtaceae,19,10,2007,Melaleuca linearis
Myrtaceae,20,1,1985,Melaleuca nodosa
Myrtaceae,22,6,1985,Melaleuca nodosa
Myrtaceae,18,10,2005,Melaleuca nodosa
Myrtaceae,11,10,2012,Melaleuca nodosa
Myrtaceae,15,9,1981,Melaleuca squamea
Myrtaceae,22,6,1985,Melaleuca squamea
Myrtaceae,1,8,1888,Melaleuca squarrosa
Myrtaceae,1,8,1888,Melaleuca squarrosa
Myrtaceae,1,8,1888,Melaleuca squarrosa
Myrtaceae,16,9,1902,Melaleuca squarrosa
Myrtaceae,,10,1907,Melaleuca squarrosa
Myrtaceae,13,8,1914,Melaleuca squarrosa
Myrtaceae,,10,1922,Melaleuca squarrosa
Myrtaceae,4,11,1961,Melaleuca squarrosa
Myrtaceae,3,6,1901,Melaleuca thymifolia
Myrtaceae,6,9,1957,Melaleuca thymifolia
Myrtaceae,,5,1965,Melaleuca thymifolia
Myrtaceae,22,9,1986,Melaleuca thymifolia
Myrtaceae,14,3,2016,Melaleuca thymifolia
Francoaceae,,10,1973,Melianthus major
Violaceae,,8,1888,Melicytus dentatus
Apocynaceae,5,6,1958,Melodinus australis
Apocynaceae,24,2,1968,Melodinus australis
Lamiaceae,10,2,2021,Mentha × piperita
Lamiaceae,16,2,2002,Mentha satureioides
Picrodendraceae,,1,1896,Micrantheum ericoides
Picrodendraceae,,10,1898,Micrantheum ericoides
Picrodendraceae,1,7,1920,Micrantheum ericoides
Picrodendraceae,1,1,1921,Micrantheum ericoides
Picrodendraceae,6,10,1971,Micrantheum ericoides
Picrodendraceae,6,10,1971,Micrantheum ericoides
Picrodendraceae,15,9,1981,Micrantheum ericoides
Picrodendraceae,27,8,1999,Micrantheum ericoides
Picrodendraceae,9,3,2005,Micrantheum ericoides
Picrodendraceae,11,10,2012,Micrantheum ericoides
Poaceae,9,4,1969,Microlaena stipoides
Poaceae,9,4,1969,Microlaena stipoides
Poaceae,21,1,2015,Microlaena stipoides
Myrtaceae,15,9,1923,Micromyrtus ciliata
Polypodiaceae,2,5,1942,Microsorum pustulatum
Polypodiaceae,,1,1890,Microsorum scandens
Polypodiaceae,,6,1905,Microsorum scandens
Polypodiaceae,,6,1905,Microsorum scandens
Polypodiaceae,2,5,1942,Microsorum scandens
Polypodiaceae,27,10,1946,Microsorum scandens
Polypodiaceae,26,6,1949,Microsorum scandens
Polypodiaceae,2,7,1950,Microsorum scandens
Polypodiaceae,24,8,1952,Microsorum scandens
Polypodiaceae,5,6,1958,Microsorum scandens
Polypodiaceae,1,8,1964,Microsorum scandens
Polypodiaceae,16,5,2019,Microsorum scandens
Orchidaceae,1,12,1946,Microtis parviflora
Orchidaceae,26,9,2002,Microtis parviflora
Orchidaceae,1,12,1946,Microtis rara
Orchidaceae,7,9,1947,Microtis rara
Orchidaceae,14,9,1947,Microtis rara
Orchidaceae,20,9,1969,Microtis rara
Orchidaceae,26,9,2002,Microtis rara
Orchidaceae,29,10,1965,Microtis unifolia
Orchidaceae,11,11,1998,Microtis unifolia
Fabaceae,3,10,1896,Mirbelia rubiifolia
Fabaceae,17,10,1896,Mirbelia rubiifolia
Fabaceae,1,9,1904,Mirbelia rubiifolia
Fabaceae,9,9,1950,Mirbelia rubiifolia
Fabaceae,21,8,1960,Mirbelia rubiifolia
Fabaceae,9,10,1961,Mirbelia rubiifolia
Fabaceae,22,9,1986,Mirbelia rubiifolia
Fabaceae,20,10,1992,Mirbelia rubiifolia
Fabaceae,13,10,2005,Mirbelia rubiifolia
Fabaceae,16,5,2006,Mirbelia rubiifolia
Fabaceae,16,5,2006,Mirbelia rubiifolia
Fabaceae,9,10,2012,Mirbelia rubiifolia
Fabaceae,,7,1898,Mirbelia speciosa
Fabaceae,,,1906,Mirbelia speciosa
Fabaceae,13,8,1914,Mirbelia speciosa
Fabaceae,,8,1921,Mirbelia speciosa
Fabaceae,1,9,1921,Mirbelia speciosa
Fabaceae,24,3,1928,Mirbelia speciosa
Fabaceae,1,8,1934,Mirbelia speciosa
Fabaceae,12,8,1960,Mirbelia speciosa
Fabaceae,,7,1965,Mirbelia speciosa
Loganiaceae,10,4,1971,Mitrasacme paludosa
Loganiaceae,23,6,1973,Mitrasacme paludosa
Loganiaceae,31,10,1942,Mitrasacme polymorpha
Loganiaceae,18,3,1961,Mitrasacme polymorpha
Loganiaceae,4,11,1961,Mitrasacme polymorpha
Loganiaceae,22,8,1986,Mitrasacme polymorpha
Loganiaceae,22,9,1986,Mitrasacme polymorpha
Loganiaceae,24,3,1990,Mitrasacme polymorpha
Loganiaceae,20,10,1992,Mitrasacme polymorpha
Loganiaceae,6,12,1993,Mitrasacme polymorpha
Loganiaceae,27,9,2005,Mitrasacme polymorpha
Loganiaceae,9,10,2012,Mitrasacme polymorpha
Euphorbiaceae,6,10,1971,Monotaxis linifolia
Euphorbiaceae,22,9,1986,Monotaxis linifolia
Ericaceae,28,8,1970,Monotoca elliptica
Ericaceae,14,11,2001,Monotoca elliptica
Ericaceae,7,9,1959,Monotoca ledifolia
Ericaceae,6,7,1967,Monotoca ledifolia
Ericaceae,19,5,1973,Monotoca ledifolia
Ericaceae,2,5,1990,Monotoca ledifolia
Ericaceae,4,3,1999,Monotoca ledifolia
Ericaceae,29,9,2000,Monotoca ledifolia
Ericaceae,14,4,2001,Monotoca ledifolia
Ericaceae,15,4,2005,Monotoca ledifolia
Ericaceae,15,4,2005,Monotoca ledifolia
Ericaceae,15,4,2005,Monotoca ledifolia
Ericaceae,15,4,2005,Monotoca ledifolia
Ericaceae,15,4,2005,Monotoca ledifolia
Ericaceae,15,4,2005,Monotoca ledifolia
Ericaceae,15,4,2005,Monotoca ledifolia
Ericaceae,15,4,2005,Monotoca ledifolia
Ericaceae,15,4,2005,Monotoca ledifolia
Ericaceae,15,4,2005,Monotoca ledifolia
Ericaceae,15,4,2005,Monotoca ledifolia
Ericaceae,15,4,2005,Monotoca ledifolia
Ericaceae,15,4,2005,Monotoca ledifolia
Ericaceae,15,4,2005,Monotoca ledifolia
Ericaceae,31,5,2005,Monotoca ledifolia
Ericaceae,31,5,2005,Monotoca ledifolia
Ericaceae,31,5,2005,Monotoca ledifolia
Ericaceae,31,5,2005,Monotoca ledifolia
Ericaceae,5,9,2005,Monotoca ledifolia
Ericaceae,5,9,2005,Monotoca ledifolia
Ericaceae,5,9,2005,Monotoca ledifolia
Ericaceae,5,9,2005,Monotoca ledifolia
Ericaceae,8,1,2006,Monotoca ledifolia
Ericaceae,8,1,2006,Monotoca ledifolia
Ericaceae,8,1,2006,Monotoca ledifolia
Ericaceae,1,1,1921,Monotoca scoparia
Ericaceae,4,5,1989,Monotoca scoparia
Ericaceae,4,5,1989,Monotoca scoparia
Polygonaceae,,12,1889,Muehlenbeckia gracillima
Polygonaceae,,12,1894,Muehlenbeckia gracillima
Polygonaceae,,11,1897,Muehlenbeckia gracillima
Polygonaceae,10,12,1898,Muehlenbeckia gracillima
Loranthaceae,,1,1928,Muellerina celastroides
Loranthaceae,2,6,1928,Muellerina celastroides
Loranthaceae,4,2,1928,Muellerina eucalyptoides
Loranthaceae,6,5,1975,Muellerina eucalyptoides
Loranthaceae,23,1,1995,Muellerina eucalyptoides
Scrophulariaceae,,10,1893,Myoporum acuminatum
Haloragaceae,,,,Myriophyllum gracile
Haloragaceae,4,12,1929,Myriophyllum variifolium
Haloragaceae,20,2,1953,Myriophyllum variifolium
Haloragaceae,26,1,1958,Myriophyllum variifolium
Primulaceae,28,7,1958,Myrsine howittiana
Primulaceae,26,7,1977,Myrsine howittiana
Primulaceae,3,2,1984,Myrsine howittiana
Primulaceae,17,6,1922,Myrsine variabilis
Primulaceae,12,8,1922,Myrsine variabilis
Primulaceae,5,6,1958,Myrsine variabilis
Primulaceae,28,7,1958,Myrsine variabilis
Primulaceae,16,2,1983,Myrsine variabilis
Primulaceae,16,5,1983,Myrsine variabilis
Primulaceae,16,5,1983,Myrsine variabilis
Rutaceae,,,,Nematolepis squamea
Cyperaceae,,12,1900,Netrostylis capillaris
Cyperaceae,5,8,1973,Netrostylis capillaris
Cyperaceae,6,4,1975,Netrostylis capillaris
Cyperaceae,6,4,1975,Netrostylis capillaris
Cyperaceae,6,4,1975,Netrostylis capillaris
Cyperaceae,19,4,1975,Netrostylis capillaris
Cyperaceae,19,4,1975,Netrostylis capillaris
Cyperaceae,3,2,1978,Netrostylis capillaris
Solanaceae,9,4,1978,Nicotiana forsteri
Solanaceae,9,4,1978,Nicotiana forsteri
Solanaceae,9,4,1978,Nicotiana forsteri
Oleaceae,1,4,1983,Notelaea longifolia
Oleaceae,5,6,1958,Notelaea venosa
Oleaceae,5,6,1958,Notelaea venosa
Oleaceae,28,7,1958,Notelaea venosa
Oleaceae,30,4,1971,Notelaea venosa
Oleaceae,26,7,1977,Notelaea venosa
Oleaceae,29,8,1978,Notelaea venosa
Polypodiaceae,,7,1933,Notogrammitis billardierei
Polypodiaceae,21,8,1940,Notogrammitis billardierei
Polypodiaceae,22,7,1953,Notogrammitis billardierei
Santalaceae,23,4,1921,Notothixos subaureus
Santalaceae,,4,1925,Notothixos subaureus
Viscaceae,,7,1928,Notothixos subaureus
Viscaceae,21,9,1960,Notothixos subaureus
Nymphaeaceae,9,7,1969,Nymphaea nouchali
Blechnaceae,,6,1905,Oceaniopteris cartilaginea
Blechnaceae,,6,1905,Oceaniopteris cartilaginea
Blechnaceae,27,10,1946,Oceaniopteris cartilaginea
Blechnaceae,24,8,1952,Oceaniopteris cartilaginea
Blechnaceae,15,2,2019,Oceaniopteris cartilaginea
Olacaceae,26,2,1888,Olax stricta
Olacaceae,3,10,1896,Olax stricta
Olacaceae,17,10,1896,Olax stricta
Olacaceae,13,8,1914,Olax stricta
Olacaceae,1,1,1921,Olax stricta
Olacaceae,24,8,1932,Olax stricta
Olacaceae,,9,1937,Olax stricta
Olacaceae,14,7,1946,Olax stricta
Olacaceae,21,8,1960,Olax stricta
Olacaceae,1,7,1972,Olax stricta
Olacaceae,16,3,1980,Olax stricta
Olacaceae,22,9,1986,Olax stricta
Olacaceae,6,12,1987,Olax stricta
Olacaceae,6,12,1987,Olax stricta
Asteraceae,21,12,1990,Olearia elliptica
Asteraceae,21,8,1960,Olearia microphylla
Asteraceae,4,7,1969,Olearia microphylla
Asteraceae,27,8,1999,Olearia microphylla
Rubiaceae,4,11,1971,Opercularia aspera
Rubiaceae,14,3,2016,Opercularia diphylla
Rubiaceae,27,5,1973,Opercularia hispida
Rubiaceae,2,7,1966,Opercularia varia
Rubiaceae,2,6,1973,Opercularia varia
Ophioglossaceae,15,5,1976,Ophioglossum lusitanicum
Poaceae,1,3,1893,Oplismenus hirtellus
Poaceae,1,3,1893,Oplismenus hirtellus
Poaceae,,3,1897,Oplismenus hirtellus
Poaceae,1,4,1930,Oplismenus hirtellus
Poaceae,,4,1930,Oplismenus hirtellus
Poaceae,14,2,1931,Oplismenus hirtellus
Poaceae,14,2,1931,Oplismenus hirtellus
Poaceae,14,2,1931,Oplismenus hirtellus
Poaceae,14,2,1931,Oplismenus hirtellus
Poaceae,,,1947,Oplismenus hirtellus
Poaceae,14,2,1958,Oplismenus hirtellus
Poaceae,27,3,1958,Oplismenus hirtellus
Poaceae,29,3,1978,Oplismenus hirtellus
Poaceae,29,3,1978,Oplismenus hirtellus
Orchidaceae,12,1,1946,Orthoceras strictum
Orchidaceae,11,1,1948,Orthoceras strictum
Orchidaceae,1,12,1958,Orthoceras strictum
Orchidaceae,4,12,1970,Orthoceras strictum
Orchidaceae,17,12,1993,Orthoceras strictum
Orchidaceae,2,1,1995,Orthoceras strictum
Orchidaceae,1,12,2020,Orthoceras strictum
Oxalidaceae,3,11,1888,Oxalis chnoodes
Oxalidaceae,22,5,1924,Oxalis chnoodes
Oxalidaceae,23,1,1995,Oxalis chnoodes
Oxalidaceae,23,1,1995,Oxalis chnoodes
Oxalidaceae,23,1,1995,Oxalis chnoodes
Oxalidaceae,9,1,1947,Oxalis corniculata
Oxalidaceae,16,2,2002,Oxalis corniculata
Oxalidaceae,10,11,1991,Oxalis perennans
Oxalidaceae,10,11,1991,Oxalis perennans
Oxalidaceae,10,11,1991,Oxalis perennans
Oxalidaceae,10,11,1991,Oxalis perennans
Oxalidaceae,10,11,1991,Oxalis perennans
Oxalidaceae,4,5,1975,Oxalis purpurea
Oxalidaceae,4,5,1975,Oxalis purpurea
Oxalidaceae,21,7,1991,Oxalis thompsoniae
Oxalidaceae,20,10,1991,Oxalis thompsoniae
Oxalidaceae,12,1,1992,Oxalis thompsoniae
Fabaceae,29,8,2007,Oxylobium cordifolium
Asteraceae,,8,1906,Ozothamnus adnatus
Asteraceae,25,4,1975,Ozothamnus adnatus
Asteraceae,,11,1888,Ozothamnus diosmifolius
Asteraceae,26,11,1895,Ozothamnus diosmifolius
Asteraceae,,9,1909,Ozothamnus diosmifolius
Asteraceae,1,11,1972,Ozothamnus diosmifolius
Asteraceae,14,11,2001,Ozothamnus diosmifolius
Lycopodiaceae,13,4,1953,Palhinhaea cernua
Monimiaceae,,6,1905,Palmeria racemosa
Monimiaceae,,,1957,Palmeria racemosa
Monimiaceae,16,5,1964,Palmeria racemosa
Monimiaceae,16,3,1980,Palmeria racemosa
Monimiaceae,16,3,1980,Palmeria racemosa
Monimiaceae,11,12,1997,Palmeria racemosa
Monimiaceae,11,12,1997,Palmeria racemosa
Monimiaceae,11,12,1997,Palmeria racemosa
Bignoniaceae,27,3,1958,Pandorea pandorana
Bignoniaceae,26,8,1965,Pandorea pandorana
Bignoniaceae,26,8,1965,Pandorea pandorana
Poaceae,14,2,1931,Panicum simile
Poaceae,13,12,1934,Panicum simile
Poaceae,6,12,1957,Panicum simile
Dryopteridaceae,1,9,1951,Parapolystichum acuminatum
Dryopteridaceae,22,5,1966,Parapolystichum acuminatum
Dryopteridaceae,,11,1897,Parapolystichum microsorum
Dryopteridaceae,1,9,1921,Parapolystichum microsorum
Dryopteridaceae,,7,1926,Parapolystichum microsorum
Dryopteridaceae,,,1947,Parapolystichum microsorum
Dryopteridaceae,20,10,1952,Parapolystichum microsorum
Dryopteridaceae,20,10,1952,Parapolystichum microsorum
Dryopteridaceae,22,5,1966,Parapolystichum microsorum
Dryopteridaceae,26,7,1977,Parapolystichum microsorum
Fabaceae,26,7,1977,Pararchidendron pruinosum
Fabaceae,18,8,1985,Pararchidendron pruinosum
Apocynaceae,3,11,1888,Parsonsia straminea
Apocynaceae,3,11,1888,Parsonsia straminea
Apocynaceae,,12,1895,Parsonsia straminea
Apocynaceae,28,5,1899,Parsonsia straminea
Apocynaceae,,,1947,Parsonsia straminea
Apocynaceae,,,1947,Parsonsia straminea
Apocynaceae,28,7,1958,Parsonsia straminea
Apocynaceae,15,9,1981,Parsonsia straminea
Passifloraceae,,12,1890,Passiflora edulis
Passifloraceae,22,7,1888,Passiflora herbertiana
Passifloraceae,22,7,1888,Passiflora herbertiana
Passifloraceae,,11,1890,Passiflora herbertiana
Passifloraceae,,9,1893,Passiflora herbertiana
Passifloraceae,,6,1895,Passiflora herbertiana
Passifloraceae,27,3,1958,Passiflora herbertiana
Passifloraceae,28,7,1958,Passiflora herbertiana
Passifloraceae,16,11,1960,Passiflora herbertiana
Passifloraceae,,1,1899,Passiflora subpeltata
Passifloraceae,13,4,1953,Passiflora subpeltata
Passifloraceae,27,3,1958,Passiflora subpeltata
Passifloraceae,12,6,1966,Passiflora subpeltata
Iridaceae,20,9,1981,Patersonia fragilis
Iridaceae,20,9,1981,Patersonia fragilis
Iridaceae,,9,1893,Patersonia glabrata
Iridaceae,,5,1927,Patersonia glabrata
Iridaceae,4,5,1969,Patersonia glabrata
Iridaceae,25,7,1972,Patersonia glabrata
Iridaceae,1,9,1977,Patersonia glabrata
Iridaceae,1,4,1983,Patersonia glabrata
Iridaceae,22,9,1986,Patersonia glabrata
Iridaceae,19,10,1990,Patersonia glabrata
Iridaceae,24,5,1992,Patersonia glabrata
Iridaceae,13,12,2014,Patersonia glabrata
Iridaceae,21,8,1960,Patersonia sericea
Iridaceae,1,4,1983,Patersonia sericea
Iridaceae,22,9,1986,Patersonia sericea
Iridaceae,26,8,1992,Patersonia sericea
Iridaceae,26,8,1992,Patersonia sericea
Iridaceae,10,8,2005,Patersonia sericea
Iridaceae,9,10,2012,Patersonia sericea
Iridaceae,9,10,2012,Patersonia sericea
Geraniaceae,15,9,1888,Pelargonium inodorum
Geraniaceae,30,9,1986,Pelargonium inodorum
Pteridaceae,,6,1905,Pellaea falcata
Pteridaceae,,7,1927,Pellaea falcata
Pteridaceae,22,7,1933,Pellaea falcata
Pteridaceae,,2,1942,Pellaea falcata
Pteridaceae,27,10,1946,Pellaea falcata
Pteridaceae,27,10,1946,Pellaea falcata
Pteridaceae,27,10,1946,Pellaea falcata
Pteridaceae,27,10,1946,Pellaea falcata
Pteridaceae,27,10,1946,Pellaea falcata
Pteridaceae,27,10,1946,Pellaea falcata
Pteridaceae,27,10,1946,Pellaea falcata
Pteridaceae,26,6,1949,Pellaea falcata
Pteridaceae,28,10,1950,Pellaea falcata
Pteridaceae,13,4,1953,Pellaea falcata
Pteridaceae,1,4,1983,Pellaea falcata
Pteridaceae,28,7,2001,Pellaea falcata
Pennantiaceae,2,1,1899,Pennantia cunninghamii
Piperaceae,8,1,1984,Peperomia leptostachya 
Polygonaceae,5,1,1973,Persicaria capitata
Polygonaceae,,12,1894,Persicaria decipiens
Polygonaceae,26,1,1958,Persicaria decipiens
Polygonaceae,18,3,1975,Persicaria hydropiper
Polygonaceae,,6,1895,Persicaria prostrata 
Polygonaceae,,3,1897,Persicaria strigosa
Polygonaceae,12,6,1966,Persicaria strigosa
Polygonaceae,18,3,1975,Persicaria strigosa
Polygonaceae,18,3,1975,Persicaria strigosa
Proteaceae,9,11,1898,Persoonia hirsuta
Proteaceae,26,2,1887,Persoonia lanceolata
Proteaceae,,10,1898,Persoonia lanceolata
Proteaceae,5,2,1916,Persoonia lanceolata
Proteaceae,4,5,1969,Persoonia lanceolata
Proteaceae,8,4,1970,Persoonia lanceolata
Proteaceae,15,9,1981,Persoonia lanceolata
Proteaceae,6,12,1987,Persoonia lanceolata
Proteaceae,6,12,1987,Persoonia lanceolata
Proteaceae,6,7,2000,Persoonia lanceolata
Proteaceae,,12,2004,Persoonia lanceolata
Proteaceae,4,3,2010,Persoonia lanceolata
Proteaceae,17,4,2013,Persoonia lanceolata
Proteaceae,17,4,2013,Persoonia lanceolata
Proteaceae,1,1,1921,Persoonia laurina
Proteaceae,21,4,1984,Persoonia laurina
Proteaceae,26,3,2012,Persoonia laurina
Proteaceae,1,6,1914,Persoonia levis
Proteaceae,1,1,1921,Persoonia levis
Proteaceae,15,9,1981,Persoonia levis
Proteaceae,11,6,1994,Persoonia levis
Proteaceae,26,3,2012,Persoonia levis
Proteaceae,17,4,2013,Persoonia levis
Proteaceae,,11,1890,Persoonia linearis
Proteaceae,2,1,1897,Persoonia pinifolia
Proteaceae,25,2,1899,Persoonia pinifolia
Proteaceae,1,1,1921,Persoonia pinifolia
Proteaceae,22,7,1933,Persoonia pinifolia
Proteaceae,23,7,1933,Persoonia pinifolia
Proteaceae,12,6,1939,Persoonia pinifolia
Proteaceae,31,8,1948,Persoonia pinifolia
Proteaceae,8,3,1957,Persoonia pinifolia
Proteaceae,,1,1975,Persoonia pinifolia
Proteaceae,,3,1975,Persoonia pinifolia
Proteaceae,21,8,1981,Persoonia pinifolia
Proteaceae,15,9,1981,Persoonia pinifolia
Proteaceae,22,9,1986,Persoonia pinifolia
Proteaceae,7,2,1991,Persoonia pinifolia
Proteaceae,7,2,1991,Persoonia pinifolia
Proteaceae,4,3,2010,Persoonia pinifolia
Proteaceae,26,3,2012,Persoonia pinifolia
Proteaceae,17,4,2013,Persoonia pinifolia
Proteaceae,17,10,1896,Petrophile pulchella
Proteaceae,,,1904,Petrophile pulchella
Proteaceae,13,8,1914,Petrophile pulchella
Proteaceae,,9,1921,Petrophile pulchella
Proteaceae,1,1,1928,Petrophile pulchella
Proteaceae,23,1,1946,Petrophile pulchella
Proteaceae,14,7,1948,Petrophile pulchella
Proteaceae,4,7,1953,Petrophile pulchella
Proteaceae,4,7,1953,Petrophile pulchella
Proteaceae,4,7,1953,Petrophile pulchella
Proteaceae,22,12,1965,Petrophile pulchella
Proteaceae,4,5,1969,Petrophile pulchella
Proteaceae,4,5,1969,Petrophile pulchella
Proteaceae,31,5,1969,Petrophile pulchella
Proteaceae,16,2,1975,Petrophile pulchella
Proteaceae,,3,1975,Petrophile pulchella
Proteaceae,10,5,2005,Petrophile pulchella
Proteaceae,26,3,2012,Petrophile pulchella
Proteaceae,18,4,2013,Petrophile pulchella
Proteaceae,14,3,2016,Petrophile pulchella
Proteaceae,4,7,1953,Petrophile sessilis
Rutaceae,15,9,1888,Phebalium squamulosum
Rutaceae,,9,1888,Phebalium squamulosum
Rutaceae,,10,1897,Phebalium squamulosum
Rutaceae,1,10,1914,Phebalium squamulosum
Rutaceae,,10,1915,Phebalium squamulosum
Rutaceae,1,9,1921,Phebalium squamulosum
Rutaceae,,9,1924,Phebalium squamulosum
Rutaceae,,10,1938,Phebalium squamulosum
Rutaceae,31,8,1948,Phebalium squamulosum
Rutaceae,24,8,1952,Phebalium squamulosum
Rutaceae,19,10,1952,Phebalium squamulosum
Rutaceae,19,10,1952,Phebalium squamulosum
Rutaceae,22,9,1955,Phebalium squamulosum
Rutaceae,,3,1957,Phebalium squamulosum
Rutaceae,7,8,1963,Phebalium squamulosum
Rutaceae,,9,1964,Phebalium squamulosum
Rutaceae,4,5,1969,Phebalium squamulosum
Rutaceae,10,7,1973,Phebalium squamulosum
Rutaceae,15,9,1981,Phebalium squamulosum
Rutaceae,1,4,1982,Phebalium squamulosum
Rutaceae,24,9,1983,Phebalium squamulosum
Rutaceae,24,9,1983,Phebalium squamulosum
Rutaceae,22,9,1986,Phebalium squamulosum
Rutaceae,22,9,1986,Phebalium squamulosum
Rutaceae,22,9,1986,Phebalium squamulosum
Rutaceae,22,9,1986,Phebalium squamulosum
Rutaceae,22,9,1986,Phebalium squamulosum
Rutaceae,9,9,1990,Phebalium squamulosum
Rutaceae,19,9,1990,Phebalium squamulosum
Rutaceae,20,10,1992,Phebalium squamulosum
Rutaceae,15,8,1993,Phebalium squamulosum
Rutaceae,16,5,2006,Phebalium squamulosum
Rutaceae,30,10,2008,Phebalium squamulosum
Rutaceae,25,9,2019,Phebalium squamulosum
Rutaceae,25,9,2019,Phebalium squamulosum
Rutaceae,18,1,2020,Phebalium squamulosum
Rutaceae,1,12,2020,Phebalium squamulosum
Rutaceae,10,2,2021,Phebalium squamulosum
Rutaceae,,7,1933,Philotheca buxifolia
Rutaceae,12,9,1952,Philotheca buxifolia
Rutaceae,5,10,1961,Philotheca buxifolia
Rutaceae,,9,1964,Philotheca buxifolia
Rutaceae,28,8,1970,Philotheca buxifolia
Rutaceae,21,8,1972,Philotheca buxifolia
Rutaceae,21,8,1972,Philotheca buxifolia
Rutaceae,20,9,1981,Philotheca buxifolia
